id,argument_id,text
651d65105dd1f1575a9cfb31957691399a0d3d5e2abaa6538d2005c2881199f5,8ee88490cd635bd10e5b450c2ed4a567cbbeda7e1555aaa734240d8578b65ab3,This argument does not provide any reason why other power sources is better than nuclear.
65d85f33b1a77a0262f8439f6609338544a57281c91c65cb0ec1b723e40ec6c9,1d33f1d716e741fc02afec4df37d68837af8ec2d2b16d284540cc0fcd71c894e,"There is little evidence that technological change can change political process, rather than social organisation."
665b4d82a43a85e06970e801c45b15ea715c63f0b2b7ce2f39135ea5497ffcad,275c5ffada7e9ddb670ecb84236040ac363496035197f547191ad61e321007ca,"Ultimate frisbee, played well, requires great deals of running."
68589c9aadbd3243a3cb2828c256228e60d761c728d9ffbc26b51091bff161eb,9819ba9107c8d4c2be0ba76402102330620552c40b5ff732b9f2ba1bf9d007aa,"If children have a 'right' of having two (legal) parents divorce should be unlawful, as should childbirth out of wedlock. Should a foetus with a father who has died be aborted? "
6922c7c0e98e66dba9cc7e978157e8155072bd08f306310ad7270d1a95c8ec0f,c7930ea2c7bd524c039efcef2a8f6f06376be8293a1576545f4208e4022b1039,A claim is not an elephant
69d99f8453be3e4bf71d3cf01d887098aa10999722b3105403d4aeb6919ae099,86c4ac96dbe5e6c7aaabe4536604be877690469120c6df366440d1b276054e11,It concerns time scales that are irrelevant to the problematic.
6a66965eedd9a6e6fd32085185e30b41e8a1df1b022fed6f9360af98e6fa9d5b,efebc79c116fb1104c4082f29df4487e11c2249fe19ca61ebc911f88e786e845,This is not a criticism of the claim that homosexuality is an illness.
6ae61096c120d8a16d25fdf10543b44c53cae383d8865be9d143aaa65ecce6ea,17a51977bf6ff9cd5ff67a63be3ab8503e5ff4bd3edf2d22e9bb20329900c966,Many other cultures throughout the world have and practice marriage ceremonies.
6bca45c3242b7c96134dc36492bc08d6905ddf51eb7816a9a0646eaa4ee7afdc,6d524f724aafc2ce6e5ca522d3a3c269fbd59497b4e3d72f7fa092e230f18458,"It is the parrent right to feed his child with watever he likes, he is a mature responsible citizen(or at least should be). Besides there is an unquantifiable pshichological efect to eat a hamburger with your child. "
6be46a24aee9457cd6ff2f95578c77404747e41ad290c3bf2c55e722f8039fb6,cb10d07030b6f89981c6964778b13144e7e815dfcbec9db40cc1fc708350f988,"This is not the section to discuss that, marriage has nothing to do with whether or not homosexuality is a neurosis."
6ce69c4f4e650e47f61fe4092b25e574af3efe4c5ab3c1572b1915dff6d4521a,e0660141c51061163739ae58f0833a8161dabdbb8885ade6cd9dcf6e21b637e2,"The central issue is granting the state the power to define ""marriage"" to mean anything it desires."
702c087025dd37cf5f20b4d8ad90c7d503978ae45b4606866a4f3f2d9f943fd9,ff3857ed9804aafd4d29d870f0c9ef47523417cdcda088676115fd4fa2db9f46,First claim is not a claim.
71b7fd35000b41510e12800b2308c835043171a2cd32c69643d919750cf86aa3,6e497553c2333c1c2e373508b02535943b1e8b495df3f02add99f0a0bd61c280,"It is speculation, without any factual backing."
72919aad50280f6ef7b246abc8aefa46f69557320e1f031b13bded7980d45200,fd0b59725f2ecdde152ce3829f9bc960d25b4c581336f38fbeb109b91ddc6469,Defining a word in an argument is not sufficient to prove it.
72ad24ca3b4fe0f538f44a2b4686e11560f441633355c91da3b2d63fb5a64e29,9ac6b2b3f4f83b1c3c1506d0ce7ac51f5138565305d88666ad824369586d0a20,"This is irrelevant to the claim. The claim states that relationships protect children, not where the children came from."
7575c4687a59110ee6d020a1d4fb4ca1251ba6d3829d07c942d53cd1b4be909f,6534c86ba19d499606aa1f96b83630b2c2d52d4e3d1e5d339927c7022e82de24,Nuclear power waste products could potentially be as or more dangerous for humanity and the environment than coal power pollution.
75a48a786266b62949ffc61e7126f4082c4a0608a422ad7776ab229fc99ba2dc,ada1c94bbe371c37e2e54db70983f1611fc1513fa51d0eadd0f81869d104eb37,The difficulty of an undertaking does not make it any more or less morally imperative.
75a50d56d25d8857fcea6e28a4316c484d4784bd4afb6841c2fc967c83230e8d,ca4807aeb35d9fde592386fac0a40fc2572c9bf870b5e60631e5ed5870469e0a,It doesn't adress the claim; the claim has no mention of innocence or guiltyness.
7652c212ce576a22a52141b3ee61a6deb93a4ab05961218cdb2b143f7bae0262,80553531215b14650b500235dd6307a3c18ad0a1c417c52edcb22d3c43e28105,This is not an argument against marriage equality. This is an argument against marriage itself.
768f82252e182fb832482fd80255a300d88888f3916102e45d08c9bec2bc3001,7bfabe5a785988142ed71aef01e052162b434948ace7a67eec2f3c8136d7e7ff,"It is a statement against the argument, but incorrectly place in the category to support it."
79ee9f5eacfd8d63014da54e261c92cb756e4ce36722acf8cc8ee5c4d18bb055,07ed38573de25e5cc81b03c2a6fe2f287953017808e28461bb85fe6462b738b0,The premises are not claims that make sense on their own.
7a2e21b8708bc38344d6283e77c2e6430a02e5d4f022eea9c4cd7a99fee30457,11a62c485ba685571cf971fad28509dc3bc85bd0b7132fa0b8a52a9d3dd1a8f4,"Political systems have immense amounts of inertia, it takes a lot of money, as well as broad agreement and concerted effort to make a change. As a result, political change is effectively slugged with a massive low-pass filter, as well as (possible) hysteresis effects. The dominant temporal frequencies in metrics of political structure are likely to have periods in the order of decades, if not longer."
7a71b65869aa3f709fee3cddd32e577361b465578f77dbd0e2c19412f9b83fb4,009b5df5d8b386dda9c90972bd7a112dc8348d0fadae84edf4fc184868d5031e,This rebuttal does not address the thesis of the argument (should same-sex marriage be legalized). 
7a870f5da295115759dd6a41b0386c0e56c4be8b46c23d6d2ad19aa64afc312d,be89b36a5280d2eb7b807749c8c83ea31564fc63e70e9331f5e5b56c24f96837,The lack of competition and entrepreneurship in rail prevents economic efficiency
7c9760a552623d6a3f97d27a190e619fed1288663b792015e73ffaf2cdcfff17,17a51977bf6ff9cd5ff67a63be3ab8503e5ff4bd3edf2d22e9bb20329900c966,It's a logical fallacy. There's not logical connection between how things have been in the past to how things should be.
7d424360bc2c5a40f2295ebf932e41d7bd52d81f6328c3d41cdfe4abfef898ed,30c1589a8025eee925233bd491a8e84c9d720bfcbdf01308c01851e643453a75,The validity of any law is subject to the popular political opinion of the time
7d6c2754e4c5adb477c046df8f3b62ebab843eb7d8a584ebf9519720c4f2a0f8,20d60dfb71560e723e4cb7e4179b23a90c6ef153b404471aa2e0c552dc3f1466,"The burden of proof is on the one who made the claim, as my second statement covers."
7f0ab18ae065193b3a5bf4b27bae56d997028345ad65095adf565a2b766ea4b5,a4f0668137853c95c9ba49a744f8c478ccc7e42964fa15a59ed3d228f02b193c,The issue of which marriages or ceremonies are allowed to take place in a Christian church is irrelevant to the legality of same-sex marriage in wider society.
7f1a844f44f1f86eb912a04a3d13fdcde86dd2d3be071d03cf89aa7be2d47603,423359a8d900752afce76d21adb81dd8a9167e53c6f6944a44e611c417af3b51,The varying uses of parks serve as a microcosm of society at large. Children learn tolerance in parks. No activity should be banned unless it inherently antisocial.
832f5b330b87c0629c926a563ecf1ded55be59fb5f694b9a50871e1254709fde,542b21d040ed193a8cf0c7b657f0813b3f185048a81a8170f6e58ce3691c0d98,Practical bike hire is not the same as inescapable bike hire
833a2473baa64ac3e7ba3e3213bb38be4b00ff065286bbf4877390b8e937e187,ee44e96d34537a4617a9bb0390dee2224d5fa4dcbceefb21a96a0b9ce3fd3cd6,The intent of the original claim was misunderstood. The original claim intended that a couple's income be averaged.
84883135343c28535a8fa34a3e0943f8c9f11ca81f41f62b6575469c369a6dc7,123144b196f589c0013cab6b1e0c64377b86ce0ea4a001b28080cf37d4b598e1,it assumes the prevention of evil is superior to the defeat/destruction of evil.
88ecdecdc2786898eed8e156b4383d40203ece0c69f59dd97eb86f183f507921,a5a085826a0cfbcdc01594e96d67d3b2e2d34efec5e64cf8e320f6f0e8965b8c,"It's a tautology. ""Hiring a bike helmet is easy when hiring bike helmets is easy"""
89da9bd32b8f9742b7c1cdf5d741e512221fafbf28cb84c26b431b62e4eaf0de,3a0ac1a233ef3dc9f809e5da4b9c331795397bf4a4b59b70de82d091d47ad964,"Just because our current laws are not enough does not mean that they, as a system, can effectively protect mothers and children"
8aad20ac3c7b38ead6f5bc9145396a06463c9dd8821ed49dd130221cef7f70fa,ef422e2a14fb9ca582d998577a8b5024cec175a9da147822e478a215fd8bd891,"The benefits of reduced consumption are not the only benefits, see http://www.reasonwell.com/+4ce89e2ccddc"
8bef4a0209262cc4344bc67dbbfa24aec486f2e760557138cad8a1da2317effd,bf00d03bc7e69b3dfd92ef6c37ae676ba9958f6bed7971b6c4efece791441973,purpose of marriage is not relevant to the discussion
8c03ea40537fa624b05f7d41ade302fbe44ed2b7ad4f802c601e0257e459ba1d,491f4deb1b7dc0d5137719854317d5c58a027b38529fed9f95198f7ec94a7798,Freedom.
8ce54448be5156ba6613511fcf2b80d21b01c63671e7134f809343f0ca6c6480,39f4d336ed3669c2ce1a68326cf36b1021742dc0804e6ee450a1e7fe11426f78,"The question of ""expense"" is irrelevant. We should be looking at Return-on-Investment instead."
8d6532cc5e46ba312500ada4e3f62e23d505026f57d97caa54e1faabef63c693,9f82d50649ff971ad12c90554a5044c255fdb699a008c6eaa11d7dd4b470d5ad,"Instead of just linking to an article, lay out the arguments into a proper argument map."
8e19508cdd2ef260eab69c58167a7074e2666ffad78bafd71829ccccc6fafa8c,2c4c4e58979128971b16366f75effdfb6dce59f606dddb67391b9fe5e2e89bf6,"Single isolated incidents are not a good argument. With the same reasoning, you should also be against rooftop solar panels because accidents when installing them happens everyday."
8f5db201f826b95b2156393fc542518d4b430a1dd7f3bc945d461cf4114ffef6,8fbd41c2088f939098c4418c8018ed2b33398ebc9e41c374d33beac4d64b204c,The first premise is historically inaccurate
8fb3c9e4da665fc02bb762ca467528dfff7f413938dfa021f91886a9c1fbd863,941e13c3e86b5462eac9f05ad6b4d2fe3bb16e7ab7250555b159acb1d33e79c1,"The original statement claims only that technology introduces the possibility of direct participation, not the inevitability of direct participation. The rebuttal fails, because the possibility of technological failure does not imply the inevitability of technological failure. Therefore, it is possible to imagine a world where technologies can fail, yet those technologies that support direct participation succeed. At most, one could make assertions about the difficulty, cost or complexity of direct democratic participation."
901c68d1f728dc588404fc7596b8abb5895a81d6e0bdd73af2e84d5d2a32e776,2e98f32c62dc851072ed1fbbdfec602611dbcb3a1198ace2ff7a7d80fda4d75b,The government should not regulate advertising.
929232e70aabd6a084d0798d8db49a1ad31aa48d86a07be65ab4a2277c985df8,2dcfb446c126b91dbcd8a7da96643a6622da6bd7851c83869b62efb33a87c3b8,"Just state this as a comment, it doesn't stand on it's own very well as an independent claim since it's pretty much only relevant to this particular argument."
92dc4bb104a19f1ed450151d7deb57ccf65f11cf73e75e1cc9c4ad352eb36c9d,6fe3fcaabbf244a00651bb142d9c7ed8c4d3ef88fa946d34f18fdd92d96cea1c,"This is again a very weak argument. What are the benifits? Why not just state them directly? That way you would have an actual argument. Also, I don't understand your repetition of ""theres no reason."" That will be invalidated as soon as someone puts a reason. The lack of a reason in the ""arguments for"" box is self-evident."
9317ea303897e6d94038ba1cc7ea2cee9dd3610b3587f055544b16b4d8eac6d4,ace1de6b301169648e4f496423e2597c5207bc4573ac553dbf9b7ac37ea8a665,All of these restrictions are arbitrary; some are better justified than others.
93b8fc98982f060a886608eb6bf5460821fc2a927b9bfd70dc4286ba3025956d,bf00d03bc7e69b3dfd92ef6c37ae676ba9958f6bed7971b6c4efece791441973,"This is not an argument for or against, this is a rewording."
943f8e5e3ad418b7235cc478b4bb1bf67203c223e1ffd82835d0aba5c6b26978,2e98f32c62dc851072ed1fbbdfec602611dbcb3a1198ace2ff7a7d80fda4d75b,It's the responsibility of the parent to decide how and what their children eat.
96a90f387fe040b21022a9923c43b79809ca98e3eb53d5417b5521d1adf27c45,1e5d3d51babec6319bd6a501be8f6d3acf1a2de11244544f1bd2f826d1a35d20,It does not address the claim.
96b805c5869308d400ecffee73ebc279cbac700c8c986a2cb1a7eb41b3a4757a,d5b7d6337e2f8bf68bb700c8f9d6c878882476e3251244cad4dd9c9548fb43d0,"Where social change is necessary to address injustice, and is in progress, legislation should reinforce its progress."
97274fb4afd3ae5dd860759fbe2f18a004901393a9e3815ed7d04b5b6a30b574,7e240ca2686585e6f1f31f0c82bc9d53e81b080afe9d14461614dc49b250059c,"A legal framwork, such as mariage, is a necessity to handle family regulation (parental and children rights)"
9b4a0675a7950f22c788d124b777f49d90a1d46a14dbc4f7764b3eed7279930d,8f5c738a53acbf6b4ce0dbe7c23f3d7617db4261c9e8baf6cc0c382ea16b8827,This is not an argument. It is merely a statement of fact. It does not even express an opinion as to whether or not this is to be considered a good thing.
9bbc4ecc808a6f4f300b9b408a6a7ded0c2cbf23ea74f6d5800d2eddbdf01a52,78593c9c730c16da6c5f78886190826eec76cfa63532ef24c12228a8e3d2946d,"The act of marriage does contribute something additional, namely the tax benefits enjoyed by married people in the United States."
9be041aa69e4f3b2ea04a2d79d2a94ad84fa5dadc62fa709ae3c773a88eeae18,20d60dfb71560e723e4cb7e4179b23a90c6ef153b404471aa2e0c552dc3f1466,Misplaced. This is not an argument against the claim that humans are intrinsically social. 
9c61a25d82b6d13cdefcb9bd8232ce97fc039dfa5152d61729dcd4649ba3f7d4,a301fa120ee78bb120a3fb3134b15c88224629192a05afafa3278129ac9ce041,"Argumentum ad Verecundiam. Who determines what is in the ""public interest""? By what standard?"
9caa7e658ca84b15ed74cfb25923ccd69ff924cd0bfb2f82203e168ccb7659dd,a28328eb80b484305d867c02eaf23d9bfa3b5d5157c6ec3b4ea57e0636decb86,Partners who are unable to procreate in a marriage do not interfere with the procreation of others
9dba7ed18c2371d3782b353f9c1d9d07c3fb5775584543c338aacd89b9b8ecf0,79fde0923d3920af7bff0dac6165260b61ceb95d4776f77c11b50847d1260833,Same-sex people should not suffer from society's inability to accept that marriage should not be a legal institution
9fd46cf9afd6387af0172dbbc2bae0b1408b9eae992b48305af8f08bb8378363,3b2b907e362254f40e090ad0b903e71c91da1c4750e584761965d27feb8b3619,"TV competes with free time that could otherwise be spent on productive things, as do many other things that are not illegal. This is not a reason to ban something."
9fe5ee23c7667cf6db6a390d62c958b44c2c5674629fc1dee7e26c365e1a7e60,bb51f92a25406c61bc1e1ef6e02b9879ff52ae1bbe3873aec22fadefb6234dad,"It assumes that road transport would be replaced by rail. It is true that for short distances around rail heads, it makes more sense to use road transport. For moving freight long distances rail makes more sense."
a0a0297cbeda62d35cbc31a78417da2dbde1576d3cfe4dd323ee4a8a4b04f00b,b49955ba3e2c5bb84a7968d1428ffad0c432abee90ef2a319c84649e655d9b5e,"Marriage pre-dates christianity. The idea of marriage as a sacrament, rather than a contract, dates to St.Paul, but marriage is an ancient tradition. "
a11ec4940f4e1af8f666bcae418f7c75f9adbcb70d43fdd4b2b242b6a134bc3b,6f73a879831dadf356df35e9e65252dca6c07b5cd63c3ad6e8b89cfc9d67c56b,The three should be separate arguments
a1e61e3f7c1437b52f2c0dbb952dc873ecd657c9405d7520724d3f982dc48423,887a52fd04cdb86fa4c68d52dea8ae3817006a1d8a9c8f70e8f2ee55b5aadbf3,The societal benefits of a carbon tax would outweigh any of its dead weight loss
a222ed6b28bfe429219e01b538488f5373bc5c89bec6b348f766ce634687e397,96cbe88b602c21e3ec8ac8caefb6fa440e2f1645b2a3f27c62a5c6ab618b0a19,Scientific findings can be biased or falsified
a247bf623845e28d7d741522bb140c3bc4b23134fd7c579459ee8374f9d1c7aa,7b55c999b8ef4a14f71f1b0519a142802b3b4407ec3f7fe309c6e79109d3107c,"""Perverse"" relationships also occur among heterossexual couples"
a2bf6e9e4232e0923489a8190e8c11e406554bbc7dc53cd3cc08c4991a2149aa,d86455d02339b5f143f1522ad88d227cf4f0402190ed480ed8f9ad4e5da656ab,"Future economic activity can evolve from how it worked in the past - usually called innovation, a key factor for economic long term success"
a3641865cc252ed6045601318262f06989acc535ea3f0f269460438e3d65b58e,0ffbe8bec2ef97f3f56f9175d05aae59415ff3c4e963d0c41b2dd6c8e696120c,It does not refute any argument for banning
a46226914def836d22b6c68dee88cbebcd08cdb635ca9b5d2d83cd958ae1a99c,7ee06f91215e584c4164dcbbd699beae41c5c5dedf801faed552b398202d913c,"The burden of proof lies on you to prove that humans are ""intrinsically social"". The fact that most people tend to group together for their common benefit does not prove that they must do so."
a4873c9299e5aaca13b8f57adddf165473f260c0a7885c02d8fdfb4779f398ca,bad37e735499eba4ccb2437284c03c54c9e0084510a0ef44f2072485d9e8dc02,Marriage _is_ available to everyone.
a75761556897af98478b5235b9e7d9fb154631e51761f3a9ecc3b80b16adf8c4,bf00d03bc7e69b3dfd92ef6c37ae676ba9958f6bed7971b6c4efece791441973,"A stable relationship or marriage is important for a child, however a child is not important for a stable relationship or marriage"
a772eef7ea31e921e97e26024f3789ad61021fc8a8a76b785a74b97aac67ae1e,81dd80ee9b88368cec1b6111d719ba4f170d435889c70ecf7701fa8e3cdbee60,The civil right to marry only applies to heterosexual relationships
a809112d5bdf715bb36d48c4415ab5c15ef9a99589cf4be4d53e484e1a468b62,08e0de7998453edfa6f0a3f4475133a1fd90f2649d581c2a33053fa7f3f4d403,This is not an argument 
a8d799bea913e71cd3150b0eccabe2036045bcbf998ce6ad5e7cde695015aba7,08e0de7998453edfa6f0a3f4475133a1fd90f2649d581c2a33053fa7f3f4d403,It doesn't contain any premises or logic
a94d10eff571a59c7606a57698612912bcef0fdb3955842db08287609913a055,9576ebd65c7a8e0dbbd9579717e3e79f11835812574435015fc32e47e9c29a33,Fines tend not to be economically significant. Taxes change economic incentives.
a9bf2d32585811c5487fe10b3ca392e92aa0f51d84ccd8574f9c50032bb0a7d3,c0be4b52731899ba42e28f784b96bfb2e3b17cdef413b1ba17708ba80964f985,The legalization of same-sex marriage does not affect heterosexual relationships in any way.
a9e57aaaf1e9382379d24e45a75f0083595ed26eb28220d6f831da9dc6981e13,9630d24b6cce44efe68139d70e4584515d0cc61ca63278d6a79f0156a76f8c81,There are no obvious reasons to believe that Assange's human rights would be violated in Sweden. And if the US wanted him extradited they could have asked the UK to do so.
aa7c28541e3917408188e36478f7b9357785f39076a866baada551ae5b253326,2432f6ea318d837788a934f238b30d74d2efdf8eca9c2c2b4a6d3fc2bb3220f9,Counter-example: drunk driving.
aaba9bc4ce242b2e5f864bfc0a02d0ca4c974e454b9be2e700f920d54baaaca9,0b8d1290f35c007f89d7fb301947b8c565884c64fca790d707104dd15f63a3cb,Taxes are part of the shape of the economy.  A carbon tax does not inherently damage the economy; it's simply a different way of structuring the flow of money and resources.
aaee3e06d621434d075cdd4f2a00b11a60c4e4cc944fd82312f7a19ed041d1ce,8d17aa270a0900a51db6cb8cfed787b376bc69c5a9896a735e251e324dc0c9f4,Induction/abstraction is a necessary component of epistemology. Saying it is invalid essentially invalidates any possibility of definition.
abc91ca13f684cbd3356b477648c9ce08a907623dcb173730fbd239e5e1a740f,2c99075486a9895130853b684b66d6f541dd1992e072c5c8f2a5e73f945c4042,http://en.wikipedia.org/wiki/Global_warming#Global_warming_controversy
ac807604f9e45fcc5f93a176fc3367e2ad571e3fbbc7b952361e5c8e0a2cecf6,7d727bf7ce3a9507a9c633cf091d1095b0edc678df56ffa03ed0e57b671ae780," In democratic countries, said government is elected by the people of said society."
ac8ea43983b58b29819f97c677bd008ff7029354edaab1d8a4d898b100012285,58dfda629749f7e5a31dacec6f8903e8a3896ba73db1c88e074626b8d7035771,"It is arguing against welfare and healthchare for drug users, not drug use."
af4f4a34527ebbcc51247c96510a90953f6b4f0375edc4d8a9c6166e94619d13,491f4deb1b7dc0d5137719854317d5c58a027b38529fed9f95198f7ec94a7798,"Premise 3 (""...can be decriminalized"") is not an argument against legalizing."
afa75b4bbea37612c2b2654130c74e1cb046470ec2e90c86740762361e61f74c,f73ffd17a5a58ab2098136bbf5b48def86b9bd8a8797e14b014a45c97956d7c8,The cakes were not prepared by Ben
b04ef9dbe8a87dacbb0ab25f0de386ad7a0c38df5bed381844f426174ad63397,a766067b4005de5c14ca1b295c1db1f749cdee4802f3fe6f25b746b8e8ffc359,This argument does not make sense on it's own
b0756339c166e3cea35855481a6cf1e7cbe9ef6eecb80f0f2518266b4d4f9b63,5161c7848a06fe18ee2a71ad7ee77e5c4695929349bc465749db7f672534aad5,Too trivial
b080bf3eb2514b832aea5bb7fe6ccb2554044074a4685e98c9876c274483d01f,0b6476886e567e2ff8e6c04223369f4c3d3380f74bd77a8156f4991210e1fd17,"That's just, like, your opinion, man"
b121d90e7768b52e13ddaa26def37036745b5ee1bc42dfa80b3c7b8e9b2c5510,92d38967da3435e3295dcdbb56b940ff0355485be5674921fff1e43c8cb5ca13,"There's an evidence presented, it would be more productive to discuss the quality of the evidence instead."
b2d8cb2142daa8156617ae2da75f6e2e497e0b53eb6dedcc3d56919ec4b2f932,5593fa1c6362932844bdd2d4a961a0c4088c4a135e28b3bc4024c1a84f42429b, It is simply a statement of rejection of the parent argument
b3a8a5a8fc19d2a75e2d689256f755f7b7f8c7d9bb9a810b5a916a0c52d84bea,0cdedd0e4e20e4afb6abc086b32ab57f1821ecc3248e0f8bf88b2693d7a4a03c,It contains several propositions that don't necessarily follow each other. One issue can impact on other issues. Multiple single issues considered concurrently may produce optimal solutions
b567fb5f5006bad97610f2434f63aa29e3ea8438dafa159f4c96464ac1ca3bc7,7e5e41c3da38f7a76659bf2f0aa36104b40f0ccc193ba58d6600149f36c30522,argument does not reject original statement
b58c338468fbd13eb483ed96e99216b8e528e3765ce9b65928e94da76a7e63e3,7683b77e3c46cf4f33d55087b0455031d2253bcad3fdc0d958c212d1b76a7b5b,People tend to do choose not what is better for health but what is more fun
b6c1e9abb45c0466d6237250151e24adcc620b41dfe1c39e8c0634323db6848a,9f82d50649ff971ad12c90554a5044c255fdb699a008c6eaa11d7dd4b470d5ad,No attempt is made to weigh the absolute benefits against the absolute costs. The methodology in the cited article uses relative head/limb injury rates that are of no consequence in absolute sense.
b751056d9b01d43d85b036c6af5d7b67b379439a4e3131e2a8686b7db44c6ae7,b2d6bc61cafe71a75504b122b870150104b0475e67f210457f4fbe0a97cda45f,irrelevant to the issue of marriage
b75a5794153d6756e13200b8151dd5da0d957bd4fb3b2162086a8abee5f87403,fbd88b7418e4538694ac79fd087e2e57ba757a23d0186f65f5bca82f4df12450,"In France, it's becoming illegal in more and more places (indoors restaurants for instance)."
b77cd967688b26a41b503a203242d8cf26270fe6627c519d6d8db71fa9783853,47a008474c8bc42ae4beb56954c625df0ff85bfe861fcef76220af388454a031,"Nuclear incidents, including radiation leaks, have happened several times, but overall the rate of deaths for nuclear power is far lower than other types of electricity generation."
b7c3938c65c2cbdf2b592c8b9396306c9b812052941d8d579e40410e1ee15ad9,44149a95886bb15c76a79711295119f55a8db766a5b034eca0456ae2b2d2479c,This appears to be a sarcastic comment masquerading as an argument.
b87978460bcfeae74e83f7c29e286f1946e344ed37304bae39422fdb9e258d9a,7b55c999b8ef4a14f71f1b0519a142802b3b4407ec3f7fe309c6e79109d3107c,"This argument should probably be restated as ""Marriage is necessarily between a man and woman"" so as to avoid the unnecessarily offensive and tautological observation of ""perversion""."
b8a831a900c9f05ab84f7762a050109ca794f885b7150401674c70e0dc19cabf,680f1398e9b45afa316a6eb6267c7c18f2524c7bbd5bae3474b9f449aab55369,This is irrelevant to the argument.
b9079074ebf2c34596c6df0dbb17087d2470cd05bb3c806d4b62f57f81006fa3,adfb9b57481a1b5b96008a57242d33e9356e6aab2f742297678d9bf8953fa65b,"Government recognition of marriage protects rights of dependent spouses and children through e,g, alimony and child support."
b9638acee7cd38a25253d842a3f6d3b96ee42966281505e3e99e7210f9208001,71e46e8b73a62c884187c18df2dc8e33baae01a8f5857b27860c50ad78d2c0f4,"While they are unique, they can also be replicated. That  may be harder to do than hacking passwords but the result is the same."
b97aee982cc993c93faf6c34e5dd192c2969d0d25122f36d20c2c505185f613d,5a513ed1f11e0113ec0ae3bed9d5025a099d5f6721c554498bcee02dd4aefd15,"Any worthwhile sport has a risk of injury to participants, spectators and bystanders. The exercise of taking risks in a responsible way is an important aspect on any sport. Kids should be allowed to kick the footy, ride a bike, throw a frisbee in public parks. Adults should be allowed to administer attitude-adjustment to kids who's bikes/balls/frisbees come too close to their picknick."
ba25febb738ca3e02fc9ed7fdf7a8e76d2b58c85aef49d3e02b7eb0535f5e938,2b11ed81631003a11852fb47648f886b93fb4196e35b8f2c2d59a5f385c3d5bb,The second premise is not a claim that makes sense on its own.
ba3bff96d6b488d138b44af81801208016465c3330b74ba82a74bf30c6fd8f05,96e91ba1f28e68de55af8194cbdd0e57d83f752b0fbd92ed0b04968fc5a751ab,"How exactly? As it stands, this adds nothing to the argument."
baa06c71b34d2f644a024ea2f9a461a5dba8c4d8e38b991bea6a45e03cc73cee,bc1d306a6048da1501241323f725855adb56f1237708db9027e333c8091d00a4,The purpose of marriage does not depend on everyone getting married for the same reasons
bb24b8d39ce40d25a39f1bd9c7ddb2f048168d91a1891ec6d69fc69a12c1a478,36696acc7bfe4e9d59e1c291b656796795c37153584c51736b6de1b437c23063,Australia doesn't generate much low carbon energy at present.
bbd4234eb98b5592bff44d4cc35e80da6a21b278769b1dcd10397c7d554238d2,aa749683ec02e7a3f4d1f0d10938312ee6c529ceefa00ea36a35baa689152bf7,A tax is only one way to price carbon to drive a market response. However it is better than no price
bcbf217c50832d41f46488b680d00ceba62838230ffeba3bfb84e5ebcf3266df,4990d4556516353cf5799433a5d8b23684a516b1aa66145bfc5b50066976ed91,If green economy is good it does not need incentives
bda9e74f52a91074141dd5c7cb0544d45f0b2932cee52a8e7c07d583357148b1,4031e3db97b73f51b5de276d7eae246b3e2b2a02a0f05bddd197c2e644e35593,"The number of people involved or the damage inflicted by the scam can be quantified with some precision, giving a reasonable measure of the scam size."
be9dc26ebd18c41e143573f9be37c6f5ef4e7c507f511286c709fce2fa2f4169,47a008474c8bc42ae4beb56954c625df0ff85bfe861fcef76220af388454a031,Overall rate of deaths is not a sufficient measure of the danger of a radioactive leak. For example: http://en.wikipedia.org/wiki/Radiation_effects_from_Fukushima_Daiichi_nuclear_disaster
bf5894794c6a61f2233060a1980e3179e3bba44ff8378af90fa55243e7181a92,418dd5f0b92d351deb67ea534e7ec588204b7ed81d47430f61d3ebc28d31591b,The centralized components only exist to bootstrap the federated system that is already fully enabled
c0489c71169c48d13b2e0174e9e82054cb45c7d590c84e28012f2d5decc3ae74,908d0b701dda2acf0096b36231677089e961986e40e5d45ade6b7cac7449110c,Many heterosexual couples get married who cannot or will not have children. It is probably more to do with property and money.
c336e3690b52d38d072a1acf9d3d32aa4e9edb0bd457b205a522ecfa6ca714c4,17a51977bf6ff9cd5ff67a63be3ab8503e5ff4bd3edf2d22e9bb20329900c966,"Marriage is much older than Chistianity: ""Monogamy, the predecessor of formal marriage, may have evolved as recently as 20,000 years ago.[13][14] There are estimates, based on sexual dimorphism, that place monogamy four mya.[15]"" ( http://en.wikipedia.org/wiki/Marriage#Anthropology )"
c56157357468a0a994322a80648e828dd093e1741f016d80883d0a73e2c5beb7,8badbfe44eacb31eb9a94137f47364c10c5c3d992ff04f7905fab00d25afd523,Causal links can never be established definitively. Preponderance is sufficient. 
c601181bff9492d81023883756edcf36aa822439d0d35f0a0be1086c8eeb587a,60a2858d3dc3792a87292557b23f99726d172acd291648ed63c7a293cec585ec,This claim does not stand by itself.
c7d44c97c6781d01c5f243c91121ea2f2e7a37a21b2d3e1c71ebfba8607c0496,3566aa77c309c831bcff9e749703594d10bb9a305532b8315b7e8bb2f5869db9,Reducing energy consumption is orthogonal to the means of generation.
c7dd3bd9c2b35d0111d819def60a3f045cca145a778189a4000bf2134442e4e2,a766067b4005de5c14ca1b295c1db1f749cdee4802f3fe6f25b746b8e8ffc359,"If the sex of the two people who wish to get married determines whether or not they can get married under the law, then this has everything to do with sex."
