id,class_id,accepts,user_id,creator_id
0ef384baf953e6465ceb270453f128c95fc6723782856cee66fb7178c8c2f892,as,t,423,667
0ef384baf953e6465ceb270453f128c95fc6723782856cee66fb7178c8c2f892,as,t,535,667
0ef384baf953e6465ceb270453f128c95fc6723782856cee66fb7178c8c2f892,as,t,571,667
0ef384baf953e6465ceb270453f128c95fc6723782856cee66fb7178c8c2f892,as,t,667,667
0ef552301721cdbf19d4a548eb4c3e59ba2192f9acdfc1c0432aa2f357a355a0,cl,t,231,416
0ef552301721cdbf19d4a548eb4c3e59ba2192f9acdfc1c0432aa2f357a355a0,cl,t,416,416
0ef552301721cdbf19d4a548eb4c3e59ba2192f9acdfc1c0432aa2f357a355a0,cl,t,418,416
0f0a5563824e5a3c3bb8841cbea90bca56d5d25a3ad25f7add41928346a1a581,cl,t,601,601
0f1830eec8f9acac74c159e62d61bb7269656371fd043cbc86bd7595d6f91c79,ar,f,27,493
0f1830eec8f9acac74c159e62d61bb7269656371fd043cbc86bd7595d6f91c79,ar,f,115,493
0f1830eec8f9acac74c159e62d61bb7269656371fd043cbc86bd7595d6f91c79,ar,f,231,493
0f1830eec8f9acac74c159e62d61bb7269656371fd043cbc86bd7595d6f91c79,ar,f,265,493
0f1830eec8f9acac74c159e62d61bb7269656371fd043cbc86bd7595d6f91c79,ar,f,275,493
0f1830eec8f9acac74c159e62d61bb7269656371fd043cbc86bd7595d6f91c79,ar,f,503,493
0f1830eec8f9acac74c159e62d61bb7269656371fd043cbc86bd7595d6f91c79,ar,f,511,493
0f1830eec8f9acac74c159e62d61bb7269656371fd043cbc86bd7595d6f91c79,ar,f,512,493
0f1830eec8f9acac74c159e62d61bb7269656371fd043cbc86bd7595d6f91c79,ar,f,537,493
0f1830eec8f9acac74c159e62d61bb7269656371fd043cbc86bd7595d6f91c79,ar,f,582,493
0f1830eec8f9acac74c159e62d61bb7269656371fd043cbc86bd7595d6f91c79,ar,f,605,493
0f1830eec8f9acac74c159e62d61bb7269656371fd043cbc86bd7595d6f91c79,ar,f,644,493
0f1830eec8f9acac74c159e62d61bb7269656371fd043cbc86bd7595d6f91c79,ar,f,687,493
0f1830eec8f9acac74c159e62d61bb7269656371fd043cbc86bd7595d6f91c79,ar,f,691,493
0f1830eec8f9acac74c159e62d61bb7269656371fd043cbc86bd7595d6f91c79,ar,f,727,493
0f1830eec8f9acac74c159e62d61bb7269656371fd043cbc86bd7595d6f91c79,ar,f,729,493
0f1830eec8f9acac74c159e62d61bb7269656371fd043cbc86bd7595d6f91c79,ar,f,750,493
0f1830eec8f9acac74c159e62d61bb7269656371fd043cbc86bd7595d6f91c79,ar,f,778,493
0f1830eec8f9acac74c159e62d61bb7269656371fd043cbc86bd7595d6f91c79,ar,f,791,493
0f1830eec8f9acac74c159e62d61bb7269656371fd043cbc86bd7595d6f91c79,ar,t,480,493
0f1830eec8f9acac74c159e62d61bb7269656371fd043cbc86bd7595d6f91c79,ar,t,493,493
0f40bd2dd5d8c10e7d4d94e14bc62abc606aa43b267a4f4d9f0ded8f31eb55e7,ar,t,1,535
0f40bd2dd5d8c10e7d4d94e14bc62abc606aa43b267a4f4d9f0ded8f31eb55e7,ar,t,535,535
0f43c86fc3664cb8c7eebb20be48a8eac780cf63b00b8d4c0cedcb7d9f4a0c44,as,f,79,56
0f43c86fc3664cb8c7eebb20be48a8eac780cf63b00b8d4c0cedcb7d9f4a0c44,as,t,139,56
0f4a3a9ff74fc49c676352fdb2073d98d5495d44ca95d695bb20ffa3d9f2c211,cl,t,737,737
0f4a3a9ff74fc49c676352fdb2073d98d5495d44ca95d695bb20ffa3d9f2c211,cl,t,758,737
0f6c88d8e0bce8098dcc5af454928e510fb40cf53732f9e0dc6f373f8bf2b8e4,cl,t,377,377
0f76e2f7fe6ac5c665db41ca5d5c2dc4ca993b5c98b88707ffb65874c2fb9f33,cl,t,535,535
0f76e2f7fe6ac5c665db41ca5d5c2dc4ca993b5c98b88707ffb65874c2fb9f33,cl,t,635,535
0f7801e0e9a10b488738cc3e68e04e997cb27bb72574478d0e08f28ce2e1bc26,cl,t,537,537
0f963434677ace60f5fb51c6cc21c6b96ba93b80686ef9a1e1dd6c1555cc4081,ed,t,737,737
0f979abce64dca83c96313bf524c8f6e527395a48079d2e4e1589497ca5f238c,cl,f,1,122
0f979abce64dca83c96313bf524c8f6e527395a48079d2e4e1589497ca5f238c,cl,t,122,122
0f99a31cde637ecddbefc27e92056f2e597c315bdb67d50ac65db802975ef63c,cl,t,31,31
0f99a31cde637ecddbefc27e92056f2e597c315bdb67d50ac65db802975ef63c,cl,t,81,31
0fa2464db8fff8cbbd6216a268619152a2b78586ebd09746012be748ab95c40d,ar,t,535,535
0fb10c54e68a9e178ccd561897859334c491a0092212c674173401426ba87331,cl,t,737,763
0fb10c54e68a9e178ccd561897859334c491a0092212c674173401426ba87331,cl,t,758,763
0fb10c54e68a9e178ccd561897859334c491a0092212c674173401426ba87331,cl,t,763,763
0fcde8c2b1f50e3006336ccb3055cb93cf69ee1a051c3569d8d4110b13020f75,ar,t,739,739
0fd4327566a15222b768df5eedff676cb9f395c8984a4161893436ec0467056a,ed,t,493,493
0fd4327566a15222b768df5eedff676cb9f395c8984a4161893436ec0467056a,ed,t,537,493
0fe5793c338a0bb121336f098c32cfc69a7369bbea72345ea3b13c02e8529088,cl,t,582,582
0fec4f0a87018d92563fb5a8e7670bc5e6b3dec4b8bea30aa377775057f3222d,cl,f,1,778
0fec4f0a87018d92563fb5a8e7670bc5e6b3dec4b8bea30aa377775057f3222d,cl,f,778,778
0fec4f0a87018d92563fb5a8e7670bc5e6b3dec4b8bea30aa377775057f3222d,cl,t,802,778
0fed9d185ea240ab58229675341412913b47e5ef7514afac7094884c31653053,ed,t,488,601
0fed9d185ea240ab58229675341412913b47e5ef7514afac7094884c31653053,ed,t,601,601
0ffbe8bec2ef97f3f56f9175d05aae59415ff3c4e963d0c41b2dd6c8e696120c,ar,f,79,31
0ffbe8bec2ef97f3f56f9175d05aae59415ff3c4e963d0c41b2dd6c8e696120c,ar,t,31,31
0ffbe8bec2ef97f3f56f9175d05aae59415ff3c4e963d0c41b2dd6c8e696120c,ar,t,81,31
0ffbe8bec2ef97f3f56f9175d05aae59415ff3c4e963d0c41b2dd6c8e696120c,ar,t,87,31
0ffedc147bf9d4094c8860c6e5b374ece6bccdc321c52d557ea469c012500df4,cl,t,124,124
100af27bc6093371670cc3558c9b7ecc15859f3925b6f4afd3454e3b9b95c557,cl,t,535,635
100af27bc6093371670cc3558c9b7ecc15859f3925b6f4afd3454e3b9b95c557,cl,t,635,635
100af27bc6093371670cc3558c9b7ecc15859f3925b6f4afd3454e3b9b95c557,cl,t,797,635
1014d7a2171c5d7eb8c34e22895e2d7b4cc16153446965888324a19cef469429,ed,t,342,537
1014d7a2171c5d7eb8c34e22895e2d7b4cc16153446965888324a19cef469429,ed,t,344,537
1014d7a2171c5d7eb8c34e22895e2d7b4cc16153446965888324a19cef469429,ed,t,480,537
1014d7a2171c5d7eb8c34e22895e2d7b4cc16153446965888324a19cef469429,ed,t,537,537
1026426f32c8fddb60f1377f39f0c94e81915d643737834a6ef4937c68bef964,cl,t,493,493
103f35cb1ab977c3159f1f86f1a84ae3212b38befd5d7eead7f9842c733b35a3,fl,t,535,535
10435542bd5a5ccd1cb0720634e4060587dd8142e892dd9f6e3f734397d65a5e,as,f,634,601
10435542bd5a5ccd1cb0720634e4060587dd8142e892dd9f6e3f734397d65a5e,as,t,81,601
10435542bd5a5ccd1cb0720634e4060587dd8142e892dd9f6e3f734397d65a5e,as,t,488,601
10435542bd5a5ccd1cb0720634e4060587dd8142e892dd9f6e3f734397d65a5e,as,t,601,601
10435542bd5a5ccd1cb0720634e4060587dd8142e892dd9f6e3f734397d65a5e,as,t,676,601
10435542bd5a5ccd1cb0720634e4060587dd8142e892dd9f6e3f734397d65a5e,as,t,686,601
10435542bd5a5ccd1cb0720634e4060587dd8142e892dd9f6e3f734397d65a5e,as,t,687,601
10435542bd5a5ccd1cb0720634e4060587dd8142e892dd9f6e3f734397d65a5e,as,t,736,601
1058cadbf7da0e947c7a7b5f0f82ee1065706dd95b79c8d0256c116728817dc1,cl,t,676,676
10a72f8dfb5401cbca3abee6e779bce87b35d0ca03f16ecad868e27304468dd2,ar,t,141,141
10a72f8dfb5401cbca3abee6e779bce87b35d0ca03f16ecad868e27304468dd2,ar,t,535,141
10b47c20c28fb752c3d58639bb4916f70a93ca9074287939a5b5108237ff17d3,ar,f,1,1
10b47c20c28fb752c3d58639bb4916f70a93ca9074287939a5b5108237ff17d3,ar,f,184,1
10bc6bffb7df18ea972c160d73d26dac0fef225ec47405dfd80ea34f9d53d3d3,ar,f,115,601
10bc6bffb7df18ea972c160d73d26dac0fef225ec47405dfd80ea34f9d53d3d3,ar,f,737,601
10bc6bffb7df18ea972c160d73d26dac0fef225ec47405dfd80ea34f9d53d3d3,ar,t,601,601
10c85a80be4c78f3c0e47e2f45950a1ba21ff0dffc342b2f4d4cc982225baf5d,cl,t,646,646
10cf904d1fe26c107b517cb372d880be5aef248e1530276c8d22af5f24de01ea,fl,t,488,488
10eab74c7e644c87969822556ea89127c61cf2fc407f17c4aadf20efa67c92e6,cl,t,1,737
10eab74c7e644c87969822556ea89127c61cf2fc407f17c4aadf20efa67c92e6,cl,t,737,737
10f4a8d38ac91a312ce7b33361f621d7adef9303b5bfa3ba5d2b20ca59d3dfb4,cl,f,115,115
10f4a8d38ac91a312ce7b33361f621d7adef9303b5bfa3ba5d2b20ca59d3dfb4,cl,f,163,115
10f4a8d38ac91a312ce7b33361f621d7adef9303b5bfa3ba5d2b20ca59d3dfb4,cl,f,630,115
10f4a8d38ac91a312ce7b33361f621d7adef9303b5bfa3ba5d2b20ca59d3dfb4,cl,f,639,115
10f4a8d38ac91a312ce7b33361f621d7adef9303b5bfa3ba5d2b20ca59d3dfb4,cl,f,737,115
10f4a8d38ac91a312ce7b33361f621d7adef9303b5bfa3ba5d2b20ca59d3dfb4,cl,f,740,115
10ffe2012e21dc4c1c143959e0fd6c8a197240f10e9a1e67597cbdeeb478bc91,cl,t,344,344
110302a8cda22e8673fa8adebda1588af3ef0c91f04e9baa02afc6d9e1d8249f,ed,t,535,535
113c682b76ae87de8b746cd4f995c29676825c9e24f200d970a4e57ef33aabf2,ed,t,537,537
113c682b76ae87de8b746cd4f995c29676825c9e24f200d970a4e57ef33aabf2,ed,t,605,537
1148a4f8a716acf617403d854c04ac349b62d523bbfd15d22da341378d0abbf7,as,t,737,737
114dd7778d6adf770f5b495b8313f54c018f19f14c1acd8204b7d5a9ad3cd7b5,cl,t,537,537
114e96dda23d0432c84a232ec107be094e7a401e038feda4f6faac3845fff69f,cl,t,31,31
115ab0bfc8d86ae56be93177597192e37cb790449ac5869625fb4389a96b3806,ar,f,474,321
115ab0bfc8d86ae56be93177597192e37cb790449ac5869625fb4389a96b3806,ar,t,679,321
116e1c4715bcbc2ab24d0425e5c5892b6ed15fbd77ecb5a94be10078a1ad45f1,cl,t,31,31
1174b70541d4cc3b6fcca23dbe8ef5a960b53be44e286c0d817d93922e3f5211,as,t,330,334
1174b70541d4cc3b6fcca23dbe8ef5a960b53be44e286c0d817d93922e3f5211,as,t,334,334
1174b70541d4cc3b6fcca23dbe8ef5a960b53be44e286c0d817d93922e3f5211,as,t,380,334
1174b70541d4cc3b6fcca23dbe8ef5a960b53be44e286c0d817d93922e3f5211,as,t,416,334
1174b70541d4cc3b6fcca23dbe8ef5a960b53be44e286c0d817d93922e3f5211,as,t,437,334
1174b70541d4cc3b6fcca23dbe8ef5a960b53be44e286c0d817d93922e3f5211,as,t,445,334
1174b70541d4cc3b6fcca23dbe8ef5a960b53be44e286c0d817d93922e3f5211,as,t,447,334
1174b70541d4cc3b6fcca23dbe8ef5a960b53be44e286c0d817d93922e3f5211,as,t,461,334
1174b70541d4cc3b6fcca23dbe8ef5a960b53be44e286c0d817d93922e3f5211,as,t,480,334
1174b70541d4cc3b6fcca23dbe8ef5a960b53be44e286c0d817d93922e3f5211,as,t,488,334
1174b70541d4cc3b6fcca23dbe8ef5a960b53be44e286c0d817d93922e3f5211,as,t,535,334
1174b70541d4cc3b6fcca23dbe8ef5a960b53be44e286c0d817d93922e3f5211,as,t,537,334
1174b70541d4cc3b6fcca23dbe8ef5a960b53be44e286c0d817d93922e3f5211,as,t,600,334
1174b70541d4cc3b6fcca23dbe8ef5a960b53be44e286c0d817d93922e3f5211,as,t,660,334
1174b70541d4cc3b6fcca23dbe8ef5a960b53be44e286c0d817d93922e3f5211,as,t,667,334
11a62c485ba685571cf971fad28509dc3bc85bd0b7132fa0b8a52a9d3dd1a8f4,ar,t,1,1
11cc3319a8d50761ec2e63d9be6c9eb027c64921a4224e628da95da510f5c275,ed,f,124,81
11cc3319a8d50761ec2e63d9be6c9eb027c64921a4224e628da95da510f5c275,ed,t,81,81
11daf3e22b0d3247eca2fc9f5f677cd4206b8e2eeddd84cdeef3e6be4de1dbf1,cl,t,493,493
11dc563354e42ab7e1fcd40cac6c446fe3d6e57ce3c164fa31392e5cea3b15d8,cl,t,459,459
11e3401ebbd376046164058d105ecdf91e2936324806ddcc6e883bc6fb362b5e,as,t,635,635
11eedd5c9c1531b691edb10e1c995f04424a788d1c1b19cabf9ec888283c437a,cl,t,755,755
11ff5d345feef5664803b7e6b05f611b6de95f3247dbd1cd520d9386af5ecfb2,cl,t,778,778
121a71af1dd44000fb6c4065dadec50751c91e42a2c91f351d0f4afdcb6d3976,fl,t,488,549
121a71af1dd44000fb6c4065dadec50751c91e42a2c91f351d0f4afdcb6d3976,fl,t,549,549
122aacb5ecae8550c38569023ba984fa9a7216430859785651c44d21062b1991,as,t,1,1
122d979788458dbb4f5231bce57f54ad08e13a7c0152f443c0ad0604626b753f,cl,t,459,459
122e602147e369e575689fd534fa435ddede80dc670de82c61076c6030431457,ar,t,231,231
122e602147e369e575689fd534fa435ddede80dc670de82c61076c6030431457,ar,t,488,231
122e602147e369e575689fd534fa435ddede80dc670de82c61076c6030431457,ar,t,737,231
123144b196f589c0013cab6b1e0c64377b86ce0ea4a001b28080cf37d4b598e1,ar,f,635,195
123144b196f589c0013cab6b1e0c64377b86ce0ea4a001b28080cf37d4b598e1,ar,f,755,195
123144b196f589c0013cab6b1e0c64377b86ce0ea4a001b28080cf37d4b598e1,ar,t,195,195
123144b196f589c0013cab6b1e0c64377b86ce0ea4a001b28080cf37d4b598e1,ar,t,535,195
12a4c0b5cc7a56d1a3e407c82a3e801258c49a186cfd683e86b4a0165a042105,ar,t,31,31
12c5bf29964112e58aaaff238954ec5fa2e5becd0bf06958156a129b7b570c3d,cl,t,488,488
12c5bf29964112e58aaaff238954ec5fa2e5becd0bf06958156a129b7b570c3d,cl,t,493,488
12c5bf29964112e58aaaff238954ec5fa2e5becd0bf06958156a129b7b570c3d,cl,t,739,488
12c8d090a7aaadac743e2f0119c458e7215ac2e8554fd75eaff6db83ad3ba40c,fl,t,445,445
12e00f8738fc0f209fa97cd9d722751ba50703252b57362904658ef3bf539998,cl,f,70,1
12e00f8738fc0f209fa97cd9d722751ba50703252b57362904658ef3bf539998,cl,f,127,1
12e5056ccd71d37b1317ba6cffe9ef5594fee0d64c3e459cbda9daf65e360fd2,cl,t,535,535
12f8d93b5f0a78dee87830e50d8e304b44e5ec386ebc975cf3dcb1a38e7ab753,cl,t,35,35
12f8d93b5f0a78dee87830e50d8e304b44e5ec386ebc975cf3dcb1a38e7ab753,cl,t,75,35
12f8d93b5f0a78dee87830e50d8e304b44e5ec386ebc975cf3dcb1a38e7ab753,cl,t,758,35
12fe5482c0f94360540b5bae8d3312437e3e81a17271baf86b54d868394a7306,cl,t,1,1
12fe5482c0f94360540b5bae8d3312437e3e81a17271baf86b54d868394a7306,cl,t,31,1
12fe5482c0f94360540b5bae8d3312437e3e81a17271baf86b54d868394a7306,cl,t,124,1
1335c3e4f32d6e972389a4718518efca00508593f3d7328aa01f522f9b535ead,as,t,31,31
133c8c0a072e21306c1ac76a8d9c68061ac8d17fbbf75ea55565a7df639f0f92,fl,f,284,481
133c8c0a072e21306c1ac76a8d9c68061ac8d17fbbf75ea55565a7df639f0f92,fl,f,344,481
133c8c0a072e21306c1ac76a8d9c68061ac8d17fbbf75ea55565a7df639f0f92,fl,f,488,481
133c8c0a072e21306c1ac76a8d9c68061ac8d17fbbf75ea55565a7df639f0f92,fl,t,334,481
133c8c0a072e21306c1ac76a8d9c68061ac8d17fbbf75ea55565a7df639f0f92,fl,t,481,481
134b82ded90fffe6c4843eec9fac79578d61dd12b6509ebc250db19321fa6ebd,cl,t,537,537
134f59daa662c20fdeab956fcb84578e6e43418ea5d10f9fb9cf3e2c23b573cd,cl,f,493,493
134f59daa662c20fdeab956fcb84578e6e43418ea5d10f9fb9cf3e2c23b573cd,cl,t,488,493
136e18a63a4d0e3d9deded8b06559ea91c7baab4ed06c90d63a6a5b5523a6d0c,cl,f,423,758
136e18a63a4d0e3d9deded8b06559ea91c7baab4ed06c90d63a6a5b5523a6d0c,cl,f,758,758
138129dadaf8e823645d474daee2d94c8bef1179443f34e91729f5ba29354dc1,cl,t,377,377
13895e93190f58566add347cd91cf0b5837f596b3ec22d0be1f56ecfcb0690bb,cl,t,79,79
1390b67e59110e5b4ef3eaad6c600b85410ddb832a71f5baec818c33366473c4,cl,t,751,751
13aec85df7ff4f8d933ef32cfa11a62d61a5b022e2d564f0e059f63dad04a779,cl,t,61,61
13bc04fe7f344dc0470983ddb2d149aab135022a31ee6a5c090a3365ffa88874,ar,t,31,31
13c1ddddee36a6cc7ff32a98164215e3f3f7492b659e941e08755258c3e351c0,ar,t,1,70
13c1ddddee36a6cc7ff32a98164215e3f3f7492b659e941e08755258c3e351c0,ar,t,70,70
13c1ddddee36a6cc7ff32a98164215e3f3f7492b659e941e08755258c3e351c0,ar,t,480,70
13e840a1bb28b82a60d2cc701066a018b75f75dc3c8590a389fa4e38f0b720e1,ar,t,605,676
13ec4cf38e2952fc6ad936c8643cc5478505dbc8653d8cb4810c229d46f0a93d,ed,t,488,758
13ec4cf38e2952fc6ad936c8643cc5478505dbc8653d8cb4810c229d46f0a93d,ed,t,737,758
13ec4cf38e2952fc6ad936c8643cc5478505dbc8653d8cb4810c229d46f0a93d,ed,t,758,758
13fb8b3df33a2a704f93d1c2a7c6d2ae1ec6342737ca69b2846a9cc6e3c094d7,as,f,344,488
13fb8b3df33a2a704f93d1c2a7c6d2ae1ec6342737ca69b2846a9cc6e3c094d7,as,t,231,488
13fb8b3df33a2a704f93d1c2a7c6d2ae1ec6342737ca69b2846a9cc6e3c094d7,as,t,342,488
13fb8b3df33a2a704f93d1c2a7c6d2ae1ec6342737ca69b2846a9cc6e3c094d7,as,t,488,488
13fb8b3df33a2a704f93d1c2a7c6d2ae1ec6342737ca69b2846a9cc6e3c094d7,as,t,537,488
13fb8b3df33a2a704f93d1c2a7c6d2ae1ec6342737ca69b2846a9cc6e3c094d7,as,t,737,488
13fbf6bc3ac50bbcbc4ed98a4481f4c0225c75054118959697f0aba75ecd6f9b,ar,t,459,459
140516cdc4d8c946046a4bfd4694a9eb50271ca3f3dacb190bbe95dcbc702de3,ed,t,216,344
140516cdc4d8c946046a4bfd4694a9eb50271ca3f3dacb190bbe95dcbc702de3,ed,t,344,344
140516cdc4d8c946046a4bfd4694a9eb50271ca3f3dacb190bbe95dcbc702de3,ed,t,488,344
140516cdc4d8c946046a4bfd4694a9eb50271ca3f3dacb190bbe95dcbc702de3,ed,t,676,344
140516cdc4d8c946046a4bfd4694a9eb50271ca3f3dacb190bbe95dcbc702de3,ed,t,758,344
1432ff43cd50aab93968458f36a48a0bf8811cd5f82e83d6f9f8b4229390c257,as,t,173,605
1432ff43cd50aab93968458f36a48a0bf8811cd5f82e83d6f9f8b4229390c257,as,t,423,605
1432ff43cd50aab93968458f36a48a0bf8811cd5f82e83d6f9f8b4229390c257,as,t,605,605
1432ff43cd50aab93968458f36a48a0bf8811cd5f82e83d6f9f8b4229390c257,as,t,688,605
1432ff43cd50aab93968458f36a48a0bf8811cd5f82e83d6f9f8b4229390c257,as,t,737,605
1432ff43cd50aab93968458f36a48a0bf8811cd5f82e83d6f9f8b4229390c257,as,t,758,605
147383c6fd2e4f6c44f22835f3d24f7e70c5dbed143cf703efd60ba07c511b86,cl,t,535,535
14805d74ed4a49d9308c2b956006ebd9368deb4a69337b3167dca3169da400ab,ar,t,1,1
14870ee3f423f7bc1c2e0349484f37d0f1655ad2933915d233b1b4a8f0db90e3,cl,f,50,1
14870ee3f423f7bc1c2e0349484f37d0f1655ad2933915d233b1b4a8f0db90e3,cl,t,1,1
148b73d5a46ffcce264a39bcda25bb763621bd66c2c657982a45114915481fcd,cl,f,231,537
148b73d5a46ffcce264a39bcda25bb763621bd66c2c657982a45114915481fcd,cl,f,537,537
148b73d5a46ffcce264a39bcda25bb763621bd66c2c657982a45114915481fcd,cl,f,754,537
148bc50689453bda43b54587c08f544728f41ec804d0051221155e7e073010e7,ar,t,1,1
148bc50689453bda43b54587c08f544728f41ec804d0051221155e7e073010e7,ar,t,6,1
148bc50689453bda43b54587c08f544728f41ec804d0051221155e7e073010e7,ar,t,87,1
148bc50689453bda43b54587c08f544728f41ec804d0051221155e7e073010e7,ar,t,124,1
1494ae1c40e4a4fd768ae541bacd14c3bd00f8d7f4aa35002a7f7d897f4bce16,ar,t,231,231
1494ae1c40e4a4fd768ae541bacd14c3bd00f8d7f4aa35002a7f7d897f4bce16,ar,t,488,231
1494ae1c40e4a4fd768ae541bacd14c3bd00f8d7f4aa35002a7f7d897f4bce16,ar,t,737,231
14a5c659267b360f176dc1884fa80cc366eec7f972dd36458cc655f8e21143f5,cl,t,255,255
14ad7545366ef10271656ad9de8fe3069dd892ad657a7d280d73324753b72b67,ed,t,1,13
14ad7545366ef10271656ad9de8fe3069dd892ad657a7d280d73324753b72b67,ed,t,13,13
14ad7545366ef10271656ad9de8fe3069dd892ad657a7d280d73324753b72b67,ed,t,31,13
14ad7545366ef10271656ad9de8fe3069dd892ad657a7d280d73324753b72b67,ed,t,74,13
14ad7545366ef10271656ad9de8fe3069dd892ad657a7d280d73324753b72b67,ed,t,81,13
14ad7545366ef10271656ad9de8fe3069dd892ad657a7d280d73324753b72b67,ed,t,124,13
15092e29953da75110b9797a306b995cd20c35c9fc4cc883de63645a53c0ebb0,cl,t,81,81
152019f94f10f2c8c9712e0fdb587bd750bb6f4f03ab5a39e391ea514454cf8d,cl,t,231,231
152d6fc47b577b4e9b950b5dab11b5406a5f21af6683ff5dde912cfb67caf7cc,ed,t,605,676
152d6fc47b577b4e9b950b5dab11b5406a5f21af6683ff5dde912cfb67caf7cc,ed,t,676,676
152dd99f2513548ef5907dcbdff8d1751a7395771c126756e30d5240b0838eac,as,f,739,758
152dd99f2513548ef5907dcbdff8d1751a7395771c126756e30d5240b0838eac,as,t,758,758
153a29fbbeb3464a58cda7475b00a8b107567211012a323c3e2dede203760194,ar,f,635,635
156935fbc1b83f948df6bd7978d627b67ba930a22da54e1003d05bf66a6b9352,cl,f,601,601
1570bcee5260ecf51cb0b9e39dffc8a3e5c4dc7920ab65de2826a5082eb441a0,cl,f,582,493
1570bcee5260ecf51cb0b9e39dffc8a3e5c4dc7920ab65de2826a5082eb441a0,cl,t,493,493
1570bcee5260ecf51cb0b9e39dffc8a3e5c4dc7920ab65de2826a5082eb441a0,cl,t,570,493
1581982bedbc9873f950e30869ca19d0308d652fc9cef8d1dfcd4b003256d75d,ed,t,605,605
1596f42dc5994fe757a246d82d183a0b427d8b9d07476d198092fdc6c7adddf9,ar,t,537,537
159ac7939a1b7c1a23f88e453f3f84a6106b4af7eb3aa464461466fa4aca48d7,ar,t,81,81
15a15368346b60e440d6068a711fcf8cd79b10b58d50be3695ef888529fb3d6a,ed,t,35,107
15a15368346b60e440d6068a711fcf8cd79b10b58d50be3695ef888529fb3d6a,ed,t,107,107
15a15368346b60e440d6068a711fcf8cd79b10b58d50be3695ef888529fb3d6a,ed,t,480,107
15b3288f202a1aaa1ec5da980d08131e9950d608f4662e2b67c34f29999b087f,cl,t,231,231
15b4cffb56c7ad7c2a8350bb3bc5b67178a43324194c7db4b59ce33f767b578c,fl,f,332,334
15b4cffb56c7ad7c2a8350bb3bc5b67178a43324194c7db4b59ce33f767b578c,fl,f,563,334
15b4cffb56c7ad7c2a8350bb3bc5b67178a43324194c7db4b59ce33f767b578c,fl,t,173,334
15b4cffb56c7ad7c2a8350bb3bc5b67178a43324194c7db4b59ce33f767b578c,fl,t,334,334
15b4cffb56c7ad7c2a8350bb3bc5b67178a43324194c7db4b59ce33f767b578c,fl,t,344,334
15b4cffb56c7ad7c2a8350bb3bc5b67178a43324194c7db4b59ce33f767b578c,fl,t,423,334
15b4cffb56c7ad7c2a8350bb3bc5b67178a43324194c7db4b59ce33f767b578c,fl,t,437,334
15b4cffb56c7ad7c2a8350bb3bc5b67178a43324194c7db4b59ce33f767b578c,fl,t,495,334
15b4cffb56c7ad7c2a8350bb3bc5b67178a43324194c7db4b59ce33f767b578c,fl,t,535,334
15e7710092bcbf05dbfefbfa393a4dee2b0e0469eb662b064b84a7cd0c2f7323,as,f,344,605
15e7710092bcbf05dbfefbfa393a4dee2b0e0469eb662b064b84a7cd0c2f7323,as,f,737,605
15e7710092bcbf05dbfefbfa393a4dee2b0e0469eb662b064b84a7cd0c2f7323,as,t,423,605
15e7710092bcbf05dbfefbfa393a4dee2b0e0469eb662b064b84a7cd0c2f7323,as,t,535,605
15e7710092bcbf05dbfefbfa393a4dee2b0e0469eb662b064b84a7cd0c2f7323,as,t,605,605
15e7710092bcbf05dbfefbfa393a4dee2b0e0469eb662b064b84a7cd0c2f7323,as,t,758,605
15e857f0526c626b90c897c63c7d4d9f466bcff82125a3ca2059d6a01d85e258,cl,f,1,81
15e857f0526c626b90c897c63c7d4d9f466bcff82125a3ca2059d6a01d85e258,cl,t,81,81
15e857f0526c626b90c897c63c7d4d9f466bcff82125a3ca2059d6a01d85e258,cl,t,124,81
160108e678365f9c5c4b70ae48444ee6e8ad76d9a41db0ec5a50572fc411963a,cl,t,284,284
16082f4ce535c5904414189005f5970f06cee6503105dc202027c4effc53e669,cl,t,1,1
16082f4ce535c5904414189005f5970f06cee6503105dc202027c4effc53e669,cl,t,234,1
16082f4ce535c5904414189005f5970f06cee6503105dc202027c4effc53e669,cl,t,282,1
16082f4ce535c5904414189005f5970f06cee6503105dc202027c4effc53e669,cl,t,284,1
16082f4ce535c5904414189005f5970f06cee6503105dc202027c4effc53e669,cl,t,334,1
16082f4ce535c5904414189005f5970f06cee6503105dc202027c4effc53e669,cl,t,342,1
16082f4ce535c5904414189005f5970f06cee6503105dc202027c4effc53e669,cl,t,344,1
16082f4ce535c5904414189005f5970f06cee6503105dc202027c4effc53e669,cl,t,359,1
16082f4ce535c5904414189005f5970f06cee6503105dc202027c4effc53e669,cl,t,380,1
16082f4ce535c5904414189005f5970f06cee6503105dc202027c4effc53e669,cl,t,402,1
16082f4ce535c5904414189005f5970f06cee6503105dc202027c4effc53e669,cl,t,480,1
16082f4ce535c5904414189005f5970f06cee6503105dc202027c4effc53e669,cl,t,537,1
16082f4ce535c5904414189005f5970f06cee6503105dc202027c4effc53e669,cl,t,544,1
16082f4ce535c5904414189005f5970f06cee6503105dc202027c4effc53e669,cl,t,561,1
16082f4ce535c5904414189005f5970f06cee6503105dc202027c4effc53e669,cl,t,569,1
16082f4ce535c5904414189005f5970f06cee6503105dc202027c4effc53e669,cl,t,597,1
16082f4ce535c5904414189005f5970f06cee6503105dc202027c4effc53e669,cl,t,660,1
1615629582614b6a4a3952cf0b8b26f33c2e7251a70d68fca0bd8d4fd99dc9eb,ar,f,480,1
