id,contention_id,supports,premise_count
264831418573f29cee2fa44a4fb381f3af285a4436b47bd338274cd3ef42d5be,6b88d0c9ba22be1ba99a5249021b5de7a7050f0f3df897b11298f0ba2753685b,t,2
26bf47ea0e2f7f1e00e4ba87cb0490d4fec4567ce2543974faaaf08191d5533a,502c61a5ed29d699439de9bf83dbc0e5484e8c296ccacb5f563e945e6104bd66,f,1
272ee32ff5d8d9ec768c367cfcf3c54ca5bc0c5fcc42c114bf1c86b1653a8684,91e3fdfa72e6014288b341c812342dd58f33474cfb5a0c32aa467084d7c43e6d,f,1
27323f9e1f6ab51ad82556b93e394b7fe678e2bb341f393051f55accea28d025,1c3b4827854b0c6f2eb9ea842acd46d3c2761cb2360822fad203a24839b00586,f,3
2759897a55bebd5c9103efc5c020ef8f91ac846846d87a126d40937ed70a319e,463b485d4b5fc048b6423c60bbcf37647b9a91c1e5000855c3827d556fd1c104,f,1
275c5ffada7e9ddb670ecb84236040ac363496035197f547191ad61e321007ca,07558c3f11933bdce7a7dae77985331bacd7dd291f61122fa133cb33161df7ae,t,1
276e97549a5208d5167562ae7d713fc56230acbd3eaa522120ec30a88e61e150,8ec385b7b045fbe064420b511b4cc46a4a29e5b94d3a533f070003e5e1c55eb2,f,1
27ec9cd6ad568816781bdc0b7ecdc233aa343fe12de0f251fbf21dd837875984,a95fc478ceee5a0252684501a9efa79c72f829901e47703d22f16e5f859e4180,t,2
280515c91e0f2701e3c5d17c8837612370ea8ebd01eaf07e92f8716c933d3808,8a19582267de8caa5b0f8a9271e6372578f4ff9b460f15b394c7876d6bf088bd,f,2
2848d1217f4335f83a1f1ac1d85be4b02ef580e2985c1907e312b534c62494ba,91e3fdfa72e6014288b341c812342dd58f33474cfb5a0c32aa467084d7c43e6d,f,4
2863b861cebf8b7df88ca2e9789a77482b494cccb9476bcbbdce7d015d4416b7,3c7d902c19a07d56155bbbc6f5df0d1b1dcc54f9f55f4875ae86ecf7c95aae6a,t,1
2877bd4cdd98f0f66a99ea7a17e428d03ebec9e567cde89551d9176adcc624b9,91e3fdfa72e6014288b341c812342dd58f33474cfb5a0c32aa467084d7c43e6d,f,1
289d6391623e881cea4854123e6182231412b7e91d08e823c955103a42e30f7a,24e330432d3a326b188603c285d596cb5c441958df850835001726c0d98aa6be,t,1
28e3b93b03896449f96908671d3cbc85b110947e4bfd43dd425d4eece5193c99,91e3fdfa72e6014288b341c812342dd58f33474cfb5a0c32aa467084d7c43e6d,t,2
2928c24189893c49dd1c9460e45f2e2a27c93123e34aba950373bc1dceb72b51,7fc3c820afe6b39749c1b7d9c23c1a645b2b84632d3d7d2bd4f9c1dc998db140,f,1
2983dacb8e7767b8cf419e6be6c40d50445344af475b3499019ce3dfc009b1bf,2a1a131e07077f31f36e56ef1529d189d2bb8f9537da2711c595f44f0c4e24c2,f,2
29de29da5e8d5068c7ee35c0628ad4233166ad9c5b4e87d54f8bbfd712a8276f,39354a80bf636e05d50761bab67f4b2294eef5e1e564250949d3e0b4f4ab68e7,t,1
2a0430da1515848c0d8fee3b502f7e65c2dc0c3b14eef1c14e5dfbe3a9558fe8,4824d59bef47b09e40f3b40ce2d57dd6431d75594a20346f0e9fd010fc1c6777,t,2
2a1a42c0a553f94198617371053180fb73b651e7a089a4e82a3a151dc0b75679,a41599dfd90318f84ebc9fca52a2c764f1107c1e37c101b4de0c31f6fac790af,f,1
2a31a81e80e7f6906b04e901fa91600ccaa1b1bea868ac96b1b0eb5a3aad1745,f24debabf344a6f4906b7bd7f9937c0efe0e8595c10480fff514bc8d80c74a11,t,2
2a5155a6a2cb8b9acb9c6a77247238001e3da54fcbec1d15ef40abf35258d09a,3b1790d144200496d83a0bd7ee049ba4d6f8a2e3ff68ef81f7a6f1b97404b18b,f,1
2b11ed81631003a11852fb47648f886b93fb4196e35b8f2c2d59a5f385c3d5bb,a95fc478ceee5a0252684501a9efa79c72f829901e47703d22f16e5f859e4180,f,2
2b1c84967cf4c1ac254277bb019cd2ea7f5e1e2ec39eecebb0190cb513e21581,c72f617eab4474ec49811aea923912434d183ef7fd6270bea4582af030395d56,f,2
2b645f1c143f5cd726f15ef70489390b1df317cb18a36b0b483c238eccc4fcf2,f291075d929af512bbea3cf12c15ebc64c1218a423a55a0006ab8fd8f2bdc4d3,f,2
2b86c465b78df515d62ffa75b2b562ac04f85da06acf6bf5326cdb9f10770973,49b22eb7524ce704800ee713ca6a4d6c52b5fd7bcbe1eebf95fa87086ca562f7,f,4
2bfa7159d1e3e447c1e037beb0525552f07ebd0794789e42d4a2c63308fb02b2,b60b4b121f22d6df5426bc6495a6c40fc07dd0390feaf94295fe9d382958cbb4,f,1
2c3327d1d96dc9c19665dc55153f3eb14b7578d90d681c19a1d1e793159099dd,ac9e46ef87938ce5d413fc9e1b5670dad7c4d12b5d1b4b4d3dd7ac3ee72a0129,f,1
2c4079885d18f31bc38ee08bc9ba2d6a22def960db7d3be5a66c3094b0117ac6,f3d3414c8c036353d296d3e290b04525e4f3ed50f2dc53e55b1e7ed694c5fc8d,f,1
2c4c4e58979128971b16366f75effdfb6dce59f606dddb67391b9fe5e2e89bf6,dc98ac38dff897c8d4a49552dc3dea3fe28d9eda3654488b5b4e5493c3938a32,f,3
2c53ed204c26130a26f52a8b3ae546bcbfb8e90d2f962d32eb8fe7501fe504d5,21015d866451b4246e831373b143317d8d656da8e869c1176da48e28594a6597,f,1
2c9019b95d678612a3bc68aee283ea9ee699c24b1e94999b13978f593bdd2a6b,21015d866451b4246e831373b143317d8d656da8e869c1176da48e28594a6597,t,1
2c99075486a9895130853b684b66d6f541dd1992e072c5c8f2a5e73f945c4042,0cadab68ffdbbe566552dbe6fdb1116b5ef6e10ea383de198cd40bb3bb34c143,t,1
2c9cc7a08d15f33cbaf42f5d463029a07d2287d29b69a2ed165157c23c8576a4,f3d3414c8c036353d296d3e290b04525e4f3ed50f2dc53e55b1e7ed694c5fc8d,f,1
2cb4f4f905a4096c54475c1d3919e0dbc3e445f204dff39ffd9694b0357880dc,7d02c1aa0f8c4693518d26f7e861cf99b0aaa4482599310c653fe3c5f47bf2d9,f,1
2ce01fd6dee83640234b61908ce757e938b99882cec37c44d66b60812dddd83b,0e6be77b4b8858b24b85848fea5787652eae6768568a840802170d1d8220664b,f,1
2cf65663ea5968fd5ce3072e24780cfaf72b47ee9be9925ccccfba63716fe677,a296517ef03586de5efef6481a3a4fce299462999d31167b5170afa5f6ed30d2,t,5
2d1ab980a15385aaaac2934d73fb01b3618b97653dac4bce3a62a46d61f197a5,f6176dd630f2a883aa4958a5fc46157d51da91c96097b3b7896d17fa4045a4b5,f,1
2db3d4171d5f63a21330ff98943edeba9d988e56457429ab12e6520ee88c5d53,9937a0dbba99e902ade760121b7974a72d63510a8cfe394b219406355f2bb9a3,f,1
2dcfb446c126b91dbcd8a7da96643a6622da6bd7851c83869b62efb33a87c3b8,6677f5fab4543fc1396ad942cf22d55e16a29d5080cf29739bda790cf174596d,f,1
2e6f70666f4383a4efa4b8055c88166f44e5f2f8b6725f253d0ef8f9d44ef2b2,548ad4d55545e11680118794959a698b7486ef879ab386085db2174eb5c39996,t,1
2e98f32c62dc851072ed1fbbdfec602611dbcb3a1198ace2ff7a7d80fda4d75b,21015d866451b4246e831373b143317d8d656da8e869c1176da48e28594a6597,t,2
2ee213dee5acddd2ed4d43c584399fadd1c5585f05d46b97513cf0f24354be7c,d8e30da12d2228b598a7b4ca59cb1cf1c4cd9438724c50a077f0b7f2de90dcc5,t,1
2ee6a0ee11aaefb724f46015af0b73454c0865158757c05bd81fb059fc271e0a,0db27e81923c0ab228677d75e31554e9d2ccbd7f8a6ee7a909f880050f6e26f5,f,1
2f08908b7974dd660226c451cbf12fe78cefd42347e1179fef1fb79c9d476bf2,db6f805e086a0a30d02ccd0f02a2978ae7925ae272a8556fe778b269ea52be5f,f,1
2f1bc9d6b008a615285dd01cbb586315f4a8d66545d6098551cb2da37affedd6,49b22eb7524ce704800ee713ca6a4d6c52b5fd7bcbe1eebf95fa87086ca562f7,f,1
2fa54a0d38511130181cae9792e949fc1d745a5002c65cf287774805f9383e62,27b248480f3327b581e4f23f8a4f62ee3ee24bc3d484f306f2fee8eb9242ca5c,f,1
30016672c78038d374c2c9c9c11c9145f6a548dd10a2a4f52aeace8c8901eb78,0f979abce64dca83c96313bf524c8f6e527395a48079d2e4e1589497ca5f238c,f,2
301d5f0776826178fa177ef4b29abdcd4de959473c3a1e12f584197d07797d6d,b5a4234db0ebd0ab67fa882eaf6f7581d454dc718223c0bc821d303427747b34,f,2
303d665d625079e02142001323c9d3889ef9d35e5dc3cd20e2f3c0ffe8fc40b4,0470c9d53873918697e98f7a1a7310ce895c1faf277d1bd4cf4a6e9c0626916b,f,1
30c1589a8025eee925233bd491a8e84c9d720bfcbdf01308c01851e643453a75,fc3ea9f9f8ae4530aa64f43f7fcb16527d5ecfbd2afa4f43b24fb2fceb87119f,f,1
30d5b4cabcd87d2079f0770411649ca414f1a7328bf0af882d52da56ed91550a,1c0f123e046d947db2d9d96fb7b780ae41d90f58ad0811b2847ffd7a6bc277f1,f,2
30f1f6863f4eaa6afcb362c3e77837e9dd327ccfe7a9aa30af233a3c71088e92,7722e21b4aecc72d0ad0529bfacf3a562d30e7d86666e3959dab5e6f02ea0e96,f,2
3119ff96eb560e37d414630529a37735076e9c440f2210c549d4bfb0fd291390,9e69b881099bac62f89391987ee42d1c5e92899afd79dc1e4d1d2b29ca34921d,f,3
314dc6cfaf1a9f195fb6423f6d5e58492a97cd2112569a5a47cb1be5e0922d16,46a0703b0bbe1f50b2c5231f4f25dfd89c4e3b1769619ff4ac4c00539a2f1bdc,f,2
31731431b7623afbc1a3cae2722437f690f4cf589df32246b27ec0d332394c61,4bbf739fac121978a9b21aa6760c8c5312d6b9cddc569779874ab877b55af299,f,1
31824d7ff323dc83198e27cf9b1ed09b42025a1628a6347d6769fe945ff4640b,c1bc915bdd9315bdf57548824c0c9a759e31745bb53f91427a53967f7d10ec48,f,1
31ae1bc86728312aa52cf79ddb2b44a1736b63be430ea05a34017b9203cd91ad,46a0703b0bbe1f50b2c5231f4f25dfd89c4e3b1769619ff4ac4c00539a2f1bdc,f,1
331a655a9e6961df23c242b6acf9f091fe32853b41227ab661a3806b2275461d,f38b66e1f735b0379eee225ea0dbe4b03a6188416a3273a5379df5b7c260ce1f,t,2
332cfe8f1e8f79e668b4054da16e7510ff9f48f9442c09453ded27fd7ae081c0,a95fc478ceee5a0252684501a9efa79c72f829901e47703d22f16e5f859e4180,t,1
3341964b3bc1353b19c76ed66d38106203f7f75b1539ce21f47720c9bbfd2e32,bf2fd858fa3bd17f42472681c275c3e786e5212628f9c7bdb961e8684d3563fe,f,2
338380f3cc9bf801bf90e10ef7ad8b32f40b1c76e11640dd9ddb270c5bfc7e3f,687878dad5033eb48ed706fb6a871ca7a31316a7c6a44b39af4123820421ae4e,t,3
33a6682e83cd1d67d0643c05ddad618ebef7247fa42c587a9f40a6080c1533de,fd219a63d7d1d30d9eb65b5b74eee7a8b99ba5a5ff891572cb302757fe16a135,f,1
33e6edffa0af3e47c73322dbaee6a0a5b49a8128d4b13b7fa050c09e07a15724,6d8bbbfc2ba19582520634b407f70a9a61ad823cfbe985c5d55a50adc3239dff,f,4
33fde97bace406e1f53eb1d46e360d0a42b70d2ff773a47962552bac90de6cc7,5bcbf69dd44a67c48f3b31cdb5a75ecbb02363899dbec2ef1833698b62dc45e5,f,1
343cedf9de7a37d814360af524bb6735aab9d7d50f4ab78d155f9931a476649c,0db27e81923c0ab228677d75e31554e9d2ccbd7f8a6ee7a909f880050f6e26f5,f,1
3454f1c911943e92a0ff872ceef00f10892a2ace618e540ee098d15a451e80b9,fff7172a2670c19c6db84be9c31fb8d65d17769086946ec847dc466bcdb5757e,t,1
3465b2949641936f907156a3213889c0ef9d808779423f5992aefa7945fff714,73946a95aae69cc62020151aaba7ad9513fc6b0479cd6041b400d8c05216d626,t,1
34f65ca8da5495a4ed79f353f95cb1590c98f08782acd1dc7513da0fc9e8f2cd,fb7b99cc31808d18cce38503a6044a48adcdc0af4d4fed67ff4c6110729cc6db,f,1
3546ee5014bdfe2c33a96d89da024dd132adf95d97e3512b28a1b7778a1533eb,91e3fdfa72e6014288b341c812342dd58f33474cfb5a0c32aa467084d7c43e6d,f,2
355a1e722868930c44dc52398f9fd3b4743233c5c644015447729221561d7d10,09eb6fc8a00ee5ef51a46f2e874159dea3caff28ebbeebe6befd4c5a74aaefb9,f,1
3566aa77c309c831bcff9e749703594d10bb9a305532b8315b7e8bb2f5869db9,1d9f4d0dca7c7103305f2dd456c990e5336abca48cd37c8e657dfc65c84ee65b,f,1
35fa5ffe1d4aa18aa982b6e2dc87b1cbf8ebe52a89c1ec05a2871f7b5d22a73d,d07aed6f7e4f64f9df52d3b069cd5b95121904edb98634cc4e1c6a2ec926c811,t,2
363f7ec1fb9b6bb300fa7174e23c917e7c1cbc85ee927fcd7969597b54d5c35f,f5e35181e0eb23623be1883f2257a62fa102c7c40204e44534ad1a66a2a93785,t,2
36696acc7bfe4e9d59e1c291b656796795c37153584c51736b6de1b437c23063,1d9f4d0dca7c7103305f2dd456c990e5336abca48cd37c8e657dfc65c84ee65b,f,2
366b4599d27307a1bc36189df39c443b399e7239a1d544258833f78d83e6ebea,862363876fd931a81b193ff232ab7dcb7b563d61e27c816693dd77bf3028f863,f,1
369999920c6db6a97f6398e041b040bea39c97b88febbeb03c08dd3d73e18655,23b008179994c23c2c2331f9edf0f2e4c2a08b12567bff079f7d370784d758f8,t,2
36d4fc37a162f99a621e9dcd902b38443c4ab5b30509f51114b9c3f0dc3edae7,98b7d59550283a373e6f737d57617b83c92b731b02e1e9b2ca00169ee526d2ee,f,1
373eabc3849b70b1d005e115945864c9b089a2013ed3216ea6a288e44919b6dd,9b7dea10e49a2398566bce14b39ee26eaeab66d8764ed044bad2523c1cdd6815,f,2
3749c4d4b8e9526efdb76ecad062df29aab2ec79f43e8152fdb7f4d1bbe68131,c263ce0ae83e106377e48a4035a7f04f7067937183b0399b008f61799b4ed3b5,f,1
37b2de162d643763b9eafb938d0645efc3dfcd735b4f73dcdabd12a2e02ad89c,88a938a679c7418245b02e05194844d8093b79534a0f7d66f611b145e454e383,t,1
380afbeed672224b43018e885d74019eaf903265e3073305f8987a13b5381c0a,260c9ecd5c800caebba953e4f9d9267e9573a01c1a9dc072904aabcc09419532,t,2
380e75d7051069267a93b190469914d13865687e181a5c69b3672d715029f2c0,1570bcee5260ecf51cb0b9e39dffc8a3e5c4dc7920ab65de2826a5082eb441a0,f,1
382a19a212df9577cfdb32d774a6878865f99fe41b545c29124bc6ae5fd816ad,185a478b4663b68d0f5eeea53bc668f638a6491118e9589018a918dfde8c5cab,t,1
38d7dbf1e1b3d5c2db943bc72253b8d0f6501aa2f42f00d1848a0d754044928f,4ddb9b98ebd02eca069c9cc210037d3c3e89036c81fb7517cc9dc58205fce512,t,1
39f4d336ed3669c2ce1a68326cf36b1021742dc0804e6ee450a1e7fe11426f78,c2628820118b368436ddf92460a0a41becd526a5323e0c02b4c97e0f185654cd,f,1
3a0ac1a233ef3dc9f809e5da4b9c331795397bf4a4b59b70de82d091d47ad964,863e4c9b70897cca2eae64d4c276ef00d03f50768849e17b7a00f1c89348a922,f,1
3a22faf8a897b805502c47e020953f2777be7aefd45170ee7d465133c88f50ee,7b7859400cbb08f9124bbe8b0790749cddba4ab9ccd4ab9b16e23dc053aff898,f,1
3a33556c026ecfee05bd1282bc9d0500750cca6ed0883e992980bc4fe8a808dc,5566ab913966c5ebe5b3902701aa1e55b6b75e280cc52c60b2aeba88040a188d,f,1
3aa03e775b8d54ade4423a1e40a9c8ee211edf2eb64c52c207fd274f6dbfd497,2a430203cb2f2d7c142a62500d958bfbb9a8eb4251fc030582ebecf3d4fb1572,t,5
3ac270d7cd441afe2db7230a80e072f1642bf79070045733f052f23f7f1fae96,d2270897e08b0935bb79b4e4f9ff01b56226903ebe5808d218f4ca6499c1f104,t,1
3aebfe7fb9c7f4cef4ea8dbb72e2480cb42f4579a35635ee734d3f6f5419c5d1,73946a95aae69cc62020151aaba7ad9513fc6b0479cd6041b400d8c05216d626,t,1
3aedb05b830768a8553ba91bdb99ff6754e37585d144ccbc9112682a382219b4,df1b0634c9d39f983ce8082971b599cc2e660233d875b1100cfc771eeb707be7,f,1
3b2a97662eb2ffd6a0e4fff0983ab8a35325ad90320f5a5e599b1e35ecf06082,415fbc2a1c9ab3de4cd3349e79f4ba2f976ac51041ffad286b98d51b33206b5a,f,3
3b2b907e362254f40e090ad0b903e71c91da1c4750e584761965d27feb8b3619,2a430203cb2f2d7c142a62500d958bfbb9a8eb4251fc030582ebecf3d4fb1572,f,1
3ba4a18dda7dee495f7cede8f6a09145c30b04c8000456285988366df7c46e4c,f96ac501b03cc4f2926272f237e12002862bd2c5583b9f0f8c202146da13d814,f,2
3c042f4ad81b6a529c27bd6201cb528d54cf6ba148563886b027eb8726b2c26b,6d8bbbfc2ba19582520634b407f70a9a61ad823cfbe985c5d55a50adc3239dff,f,4
3c46cee8893ce600ba1af3591e90667e1b404060066e0ebb10b3dd595ee596ae,0e3dec23c6b0c75e9bd3495841b4dd47f642ae679a63206a26be52baed3fa840,f,1
3dcd5920338d8740a1c8c84f926e25a8ae47371fc2020af897b3c0c7a73fd653,c2628820118b368436ddf92460a0a41becd526a5323e0c02b4c97e0f185654cd,t,1
3ddf94393af8674cddbe1d8ba53c60bf4982d079a4d05ee001f37a0a9fc9a1af,2f4e873a71e2da836fe6e160bc9b1ec6064430a748fb0b3e43ce7a43dd67cfc4,t,1
3de2c10f703cb4f1a790c30a2bb7a9f3e7fe82b5f2bdaa1d4c6f61f35b63ae2c,1c0f123e046d947db2d9d96fb7b780ae41d90f58ad0811b2847ffd7a6bc277f1,t,2
3e09a5a21e96599c8e64397eb30909cb70e55eec3e81248d84dc07dd4fda3b7d,15e857f0526c626b90c897c63c7d4d9f466bcff82125a3ca2059d6a01d85e258,t,2
3e1341a7c1320d8083b6b2bc4f8b0f2a90d4e1071ca688ca2db185ba060c125d,17db8a27de6a2a1b3f3b30a18f7b9af2a8b194bc045479f4cc3ca8e4621292de,t,1
3e670f17580441f73f3fe9f0e949ae88cd3e7897208907ed5d163d321e9aa63a,e1265b5c3adac4335626e68f9fa172ccc238bcd1cadd82597d310a1433c1f0f5,f,1
3e8d74b75443c1c1814162f54d26fcab05716c4886d501d332baf1e341603579,062f54bd4ceeae054aa343215e79930cda226efc540e22e1320df87bd6949c81,f,1
3ec248c33d43b6fed3c5f29fde36db89d6f669a8546d6236748bea921f8a140f,ac9e46ef87938ce5d413fc9e1b5670dad7c4d12b5d1b4b4d3dd7ac3ee72a0129,t,1
3ed4dcb120097f39e3bcb4679a8fe1e2c0c06a562b9547e8d4f8d83a3c6f9aba,ab18f35298c4ddfc71b48eacb4c9c04105b735e081772578e9055e05789282ee,f,2
3ee4aae9b0baa255429aa0a70b9c5b07e6818d75bd2473bcf16ce2de99d818ec,5bcbf69dd44a67c48f3b31cdb5a75ecbb02363899dbec2ef1833698b62dc45e5,f,1
3efb62514ce2ed36feaa2cbf8e732c125f2a72e4b5ac90ee45cbd42880532e0d,fb64239c38a4bce7b6324840b795a80676c6c54a4740103e8af4417f9b8dc0c6,f,1
3efe65fc7bab3048344e959b7061693dbdf1b90544f40cb180924d4a04057d34,64e0c53b81e432a4c6c34e8f6ca6d07ca76be5b1f2f144c7267ab9a5ff6511e8,f,3
3f298543e6391e24d681cb387f87899350f6618314aad72e71817f2be3a8e89f,7c681a862d5e1fcd85e5551aa5aa3cedd2d24302520883adf1409c1e04f25c8a,f,1
3f934cc9f82db6b68167a686eca94cccfc86bf4896076e7d38aa6d1ea99a449a,016d4dd24a9248366f1a2eb1a174d23ba986b24809aab9572db017f220fd0620,f,1
4031e3db97b73f51b5de276d7eae246b3e2b2a02a0f05bddd197c2e644e35593,ea449d0c4ff0c817c4c3b81075169c227e5d60eeb38b4e41b8bf633106613891,f,1
40635bb35b34b8034a8b1b69720716271f8e1d43e70d2c33743319ac625269f2,ab18f35298c4ddfc71b48eacb4c9c04105b735e081772578e9055e05789282ee,f,2
4071ac02d35270b40ed5d7252a608f7a28f3d443ff011b00e9c84cb41c733740,c72f617eab4474ec49811aea923912434d183ef7fd6270bea4582af030395d56,f,2
4095c71d99f4a66c0e2c11e8c37e62c3a858ba55a044c9bc91e000739ca30fd8,9e9249b5ff736c066ac1c50f23020878e79c7e4d205c416b0f18241f8e9a5216,t,1
41081db5f62d9044dc592b2008a0778f759c86f18494b2c1045577652060b111,7270956042af897ad8faf55f530f59cdfca2a71d8ba3a2373a36fdd9e8961f88,f,2
411a3043d911949e09d538d82cb8a7dc820debe9f232fcab61879ab20832fd20,0db27e81923c0ab228677d75e31554e9d2ccbd7f8a6ee7a909f880050f6e26f5,t,5
4138a725804b8a1b725baa119d8077a910a0b1b65601d38ddb73237aec51569e,a1930aa4adab3b2a57f10876b3da0e2ded09db2ea65d554e8975eee3ca9a6540,f,1
414016af25682af0d15b4c356b89dabef0135a7ccec09d983b3003cec778d871,fc3ea9f9f8ae4530aa64f43f7fcb16527d5ecfbd2afa4f43b24fb2fceb87119f,t,1
415cb3de5e170e56809235cf9e26ed90e7900ca6d9be35a8aabd6c2f52858cbf,f24debabf344a6f4906b7bd7f9937c0efe0e8595c10480fff514bc8d80c74a11,f,3
418dd5f0b92d351deb67ea534e7ec588204b7ed81d47430f61d3ebc28d31591b,e85c18eea56bf1465bbbc488d982986dd05a0c1b9902e8b957a2980a8944d105,f,1
4197e52e605a5ae382688bcebbe338f886855bf093453ba6c90e7c388bf9367b,b1ccbd1fe7b8f5f4c8328cb13576cfbbadbcc3eeb13e7d478701d1fb874df321,t,1
41cc72b1039a5b67ed58c96425b55618748dd54e49025096edfae305fb6bad48,eb4ab0e1973ac15dca1963ae0f0211386b3ee644371e76ec886f48b5911099c4,f,3
41ec48e919219e5c9743da00aabf0c6966597886147c97a069f3fec01abba70c,ac04395219924dac179f3b0c907a456fee6e5dc04468300d34dfeab6cc79b9d0,t,1
41f252b6b7be3d8ce82b6e3bd2fe1329105cc6eb9cc9e945b6dc3efc6bbf9fd4,6d8bbbfc2ba19582520634b407f70a9a61ad823cfbe985c5d55a50adc3239dff,f,4
423359a8d900752afce76d21adb81dd8a9167e53c6f6944a44e611c417af3b51,07558c3f11933bdce7a7dae77985331bacd7dd291f61122fa133cb33161df7ae,t,1
424bd3aa079a5386898d3e88bf85bb894c56ade5f568dbc1715796d93f1097ea,c979dcc8a5d2afade7a612c72ae1ad23c6e3eb3a533f0e853d217d48076c0bd6,f,1
428170dfed7ce33a91256bfb2631c6dc2bba382bbcdf81adad69dbdc15086abe,8ec385b7b045fbe064420b511b4cc46a4a29e5b94d3a533f070003e5e1c55eb2,f,1
42fdf657f1afb164db37d651b2e5f76ae4236cc07b38ae7b0963e4ddaa8e2c9e,81de51d7097623b18b98052342e93cc632807f5fb3df4228506bbb0e0c886ad2,f,1
43146272433596350287b41b9140be1bcf5e235d8775c3f6f3987c478265b3d5,dba1fed0cfc69f3b7eda59a13148530fc51c47129ad8957837f28d81f880284d,t,1
433d7625c3abe4ba776b71feaca11f0fa3f1125453afd0cf96db1faff5306b30,028876094ba1c7f61a3cc0a1b75d235875ed127bad4bd57d1f54bd1dde0c7c3e,f,1
44149a95886bb15c76a79711295119f55a8db766a5b034eca0456ae2b2d2479c,0db27e81923c0ab228677d75e31554e9d2ccbd7f8a6ee7a909f880050f6e26f5,t,1
4498b42460dca0902355d348658b80116dfdf4e5aa6ff5d7536394980edca9fe,382bb1c78371c65591ae56683cac16139e8360242e2c488bcc3ea3de8a7cbc13,t,1
44a6818517fac172ef9e5555a10d390e4f62c167af3939c577beccf90f0548e0,73af0546de8c4fca2093892101cc4affe1417ee4e191f62556f980de5c573402,f,1
44e444a1ffa7d33dd6fdc4ea08d9d86b94530639d935d0df14d4db33bbc134a3,df75ac0e9036034b1d9818ebf855d97a570bffdb5ffb190fdc2abedfa0124d20,f,1
45183cb616bd353133356b3d1e027390d1b542ecd495feb9424f255af0346df4,f4ea92d2324a2f39e11de84accc78a0ddffe17b749b2692c666aa2d06d856763,f,1
456b067917f5bc401b58c1b3f613d8756affd1873d6abff6edbf94ec3eab3001,91e3fdfa72e6014288b341c812342dd58f33474cfb5a0c32aa467084d7c43e6d,f,3
456e5daa5154472afb6f064489b47ca338609459653d81e8060a7c950d04c138,21015d866451b4246e831373b143317d8d656da8e869c1176da48e28594a6597,f,1
45e83ce2b17789ef4f9fb0e9ff32d36f8d94bc2aaaf302a8f05799d694b5c844,aaa7ac785c294eab366c8cbd31fd37cfc7c565046b0dbf3c694eb3e8db3ad70d,t,1
461fd31e52886ae887e97ac68b51fc98abaa5dc8293ac1f99b6f420616c86a15,034af0b2c7b0a532b41d81addeddfb3aac3ace624d4716bbf6a3675165db6a76,t,1
46611254bc62800f43bf094be3aee0d7149b25f4d824979b6384902831c97ee5,a3451c060840c51c88a93de3e28307da46b8c4d13576bbced3b1301f294429a7,f,2
4680b36f2d32701232dfceb97891408d16fe596f2177ebd65177117684a9acf1,415fbc2a1c9ab3de4cd3349e79f4ba2f976ac51041ffad286b98d51b33206b5a,f,2
468cd0813168e39822d6a6a566853e47e61ccad6e740f3ceb31f37548e3a3a00,be94288fece2400f27cb7bb64e387a8115a37336253b5b7efa5d13a7e2d5801b,f,1
46cc462ae3cdf0a1bfc0c4246ce2cc4017fb3b022c49cfd20b427ce92d8b3d19,8e731373f1741987fc3bdfd40dd4c658fe7b40ffe9154191579ae78e3e1f836f,t,1
472ddb3ae4c99948fe0e251ba214030b030738caeffb1118215bef2936a83d56,4b04c7ae763906bd4679c2733968fda10e6f30c3931bac6512f842cefff8639c,f,1
47a008474c8bc42ae4beb56954c625df0ff85bfe861fcef76220af388454a031,dc98ac38dff897c8d4a49552dc3dea3fe28d9eda3654488b5b4e5493c3938a32,f,1
47bf50788de35d99e1a9c53649fab6d8ac32e841d4c23a4f0d82a5a3c38e7caa,68ff0ad317477938454c527c7eb5c40fb4418664042f533ba2ad782edf3cf8eb,f,1
47d066f773378547e37e040aa2c0233ec829d5efba98567bb15ae097e667cd58,97b3825c3961f31b920fb5869a206254dd0dcac969f893447e901312eeb90371,f,1
484c7179a0923ba9f63d991b633a73e25e88746b896b5736ae4592cfa34bd4d7,70f3d3dbd235170da6356f556933f722799be3dd776ee64ea362e5664cbea2b6,t,2
488c3e8e4ac6726d90f9fc4ec9c30b886e2bcf9fd34ccc0cc807cab78665c5b3,a1930aa4adab3b2a57f10876b3da0e2ded09db2ea65d554e8975eee3ca9a6540,f,1
48a341d3948fcaeb9c76911d90619a96a8ff361abbc0a106c4a4373f1ff6cc4f,91e3fdfa72e6014288b341c812342dd58f33474cfb5a0c32aa467084d7c43e6d,t,1
48e0efa2ab6126108044e1d8cd05c3bb140fb114299364f92c9b1de713961448,a95fc478ceee5a0252684501a9efa79c72f829901e47703d22f16e5f859e4180,f,2
491aee00fd320f54708dda15e42a66e6665bd9ff30661da299631a6d48cfb358,957f52a32eca15fe4e11ce022caa5c7b0636a364e97eed3b9bab933c69c6fe76,f,1
491f4deb1b7dc0d5137719854317d5c58a027b38529fed9f95198f7ec94a7798,2a430203cb2f2d7c142a62500d958bfbb9a8eb4251fc030582ebecf3d4fb1572,f,3
497544de43c251781c3c99595e2a687426c62a2b49d0b33a8b91f7bc2064c1e8,9ff14d7b2644e9cc7d9ad9f1e8d2703538d79f8048dcd849497dfd1019fef279,f,1
4990d4556516353cf5799433a5d8b23684a516b1aa66145bfc5b50066976ed91,91e3fdfa72e6014288b341c812342dd58f33474cfb5a0c32aa467084d7c43e6d,t,2
